,best_NN_score_alpha1.5
39141,11.24511
39142,6.7013574
39143,11.112732
39144,11.806415
39145,9.441813
39146,8.385969
39147,13.926051
39148,5.1629434
39149,9.047401
39150,8.341029
39151,16.432096
39152,3.841181
39153,16.844175
39154,10.828611
39155,4.419519
39156,18.202272
39157,16.53496
39158,12.405755
39159,10.41442
39160,16.490536
39161,5.7810645
39162,13.7828
39163,17.77273
39164,3.0501835
39165,20.412207
39166,12.134078
39167,10.576415
39168,16.044043
39169,4.2154403
39170,12.606374
39171,5.400952
39172,12.520661
39173,19.44765
39174,18.732038
39175,19.436943
39176,6.120523
39177,9.399011
39178,11.832829
39179,20.670856
39180,14.87627
39181,10.831109
39182,13.2367525
39183,10.320014
39184,14.683703
39185,14.370492
39186,11.365041
39187,19.479338
39188,8.355278
39189,6.467212
39190,19.22198
39191,8.513645
39192,11.69752
39193,14.302542
39194,12.850696
39195,6.154158
39196,18.717546
39197,11.456878
39198,12.364145
39199,9.242875
39200,3.8283362
39201,12.487605
39202,14.176402
39203,11.051655
39204,10.021855
39205,11.277774
39206,9.299086
39207,9.125201
39208,6.800527
39209,13.654989
39210,5.9200416
39211,12.482673
39212,14.476705
39213,17.587145
39214,21.53838
39215,8.538964
39216,10.06958
39217,15.428481
39218,16.02079
39219,15.519091
39220,20.786322
39221,18.320648
39222,13.50395
39223,8.970777
39224,3.5835
39225,9.819432
39226,15.471092
39227,4.917132
39228,5.167004
39229,17.140772
39230,14.184559
39231,19.15996
39232,16.438417
39233,10.044149
39234,11.005489
39235,5.098514
39236,13.3271055
39237,14.225657
39238,16.823685
39239,14.541201
39240,12.664483
39241,10.014804
39242,13.73771
39243,8.931302
39244,13.003104
39245,17.312933
39246,4.9142556
39247,6.054658
39248,12.519657
39249,4.565322
39250,7.988474
39251,4.374544
39252,13.750914
39253,19.32097
39254,14.704156
39255,12.546457
39256,8.659612
39257,13.51488
39258,12.473076
39259,19.13716
39260,12.686427
39261,9.891498
39262,20.04959
39263,4.027676
39264,9.990945
39265,10.948976
39266,12.163169
39267,14.368072
39268,10.148204
39269,4.9455657
39270,11.288292
39271,11.765876
39272,13.006859
39273,14.887816
39274,11.108454
39275,6.1484423
39276,13.0899105
39277,10.051101
39278,16.051224
39279,10.134061
39280,9.739568
39281,14.539906
39282,18.73086
39283,4.654763
39284,13.134183
39285,17.023798
39286,10.832664
39287,17.955359
39288,12.497565
39289,12.838305
39290,10.9259405
39291,10.776695
39292,15.170561
39293,5.136391
39294,16.583155
39295,5.360696
39296,20.711712
39297,13.2999525
39298,13.420804
39299,5.1379
39300,11.118751
39301,9.264917
39302,10.275994
39303,4.40583
39304,11.215634
39305,11.837789
39306,12.732303
39307,16.220926
39308,14.944201
39309,10.430619
39310,17.786913
39311,10.487863
39312,5.6702194
39313,11.6022005
39314,12.938315
39315,12.675522
39316,9.516505
39317,9.545392
39318,19.685324
39319,11.0578165
39320,5.208332
39321,11.922255
39322,13.911251
39323,11.47585
39324,6.1626525
39325,12.914342
39326,7.148722
39327,17.394384
39328,7.4694886
39329,4.1250343
39330,6.7410684
39331,6.9079847
39332,9.143408
39333,11.624606
39334,8.282458
39335,13.223407
39336,10.431186
39337,7.107766
39338,11.73453
39339,6.4627233
39340,13.25059
39341,8.066942
39342,16.252325
39343,8.21107
39344,12.679
39345,16.743773
39346,7.591504
39347,5.8843074
39348,13.388154
39349,10.607923
39350,19.417149
39351,15.115167
39352,9.511361
39353,12.808848
39354,11.166865
39355,13.188317
39356,12.759788
39357,8.569697
39358,17.794859
39359,12.07257
39360,9.364965
39361,4.998055
39362,9.957863
39363,10.473574
39364,12.459257
39365,4.8192773
39366,4.4256043
39367,7.159166
39368,11.155773
39369,16.795553
39370,14.399724
39371,12.228765
39372,18.78088
39373,11.877863
39374,22.729464
39375,11.421241
39376,14.306806
39377,12.356708
39378,4.623634
39379,13.980711
39380,4.373836
39381,12.553519
39382,11.368687
39383,6.3595862
39384,14.174636
39385,17.512604
39386,10.750556
39387,10.747199
39388,6.640034
39389,17.681353
39390,8.064567
39391,3.9475555
39392,12.919502
39393,7.2545056
39394,14.753528
39395,10.313119
39396,9.131648
39397,9.669787
39398,19.448675
39399,5.780029
39400,11.180753
39401,5.4801564
39402,15.688401
39403,19.880981
39404,10.975966
39405,16.312761
39406,4.616191
39407,16.516645
39408,3.7830977
39409,14.915446
39410,10.100137
39411,10.722061
39412,10.217226
39413,19.923635
39414,6.289021
39415,12.154314
39416,9.495115
39417,10.592744
39418,15.162189
39419,20.077204
39420,4.1494718
39421,9.898244
39422,18.09685
39423,10.601175
39424,17.726023
39425,10.072318
39426,4.832373
39427,8.680435
39428,12.71893
39429,17.44478
39430,14.419742
39431,7.18268
39432,11.820333
39433,17.890068
39434,3.0929487
39435,9.862498
39436,4.9118
39437,17.029585
39438,8.610168
39439,9.992514
39440,4.4815345
39441,10.055319
39442,4.810824
39443,5.3942485
39444,7.73139
39445,6.4120107
39446,11.2845125
39447,11.671445
39448,10.64997
39449,13.815352
39450,12.558873
39451,14.334278
39452,11.200431
39453,12.072719
39454,15.275208
39455,11.750128
39456,4.1353855
39457,15.504436
39458,11.1879015
39459,11.741921
39460,15.2731
39461,12.355947
39462,11.638088
39463,4.259722
39464,11.167842
39465,13.828453
39466,10.923711
39467,3.1533167
39468,5.2680354
39469,19.84902
39470,10.075235
39471,5.3694463
39472,11.064188
39473,4.0021963
39474,9.634288
39475,5.15959
39476,14.151612
39477,15.715518
39478,7.7867723
39479,5.615014
39480,11.128067
39481,23.117199
39482,12.405196
39483,10.8529005
39484,8.724292
39485,21.195234
39486,8.816322
39487,14.629093
39488,19.157656
39489,5.0093217
39490,15.899529
39491,4.827334
39492,12.382807
39493,5.0118546
39494,9.032184
39495,5.9416847
39496,13.264979
39497,4.822404
39498,9.655038
39499,10.43801
39500,12.953442
39501,10.733626
39502,9.131045
39503,11.9724045
39504,3.8336556
39505,13.705857
39506,10.2438135
39507,5.3535376
39508,10.2606735
39509,12.231834
39510,8.573316
39511,15.711368
39512,8.074214
39513,17.337614
39514,5.1844726
39515,12.275416
39516,9.7720175
39517,8.854089
39518,13.437886
39519,18.243263
39520,9.089329
39521,4.9700828
39522,5.950175
39523,4.052786
39524,10.004913
39525,16.418879
39526,19.9644
39527,21.07897
39528,16.904667
39529,4.80245
39530,4.6180415
39531,2.6940928
39532,6.5564837
39533,11.097986
39534,8.372497
39535,13.662038
39536,14.864146
39537,11.88769
39538,24.940691
39539,11.636137
39540,6.74229
39541,6.8003383
39542,14.065266
39543,12.131197
39544,3.6245425
39545,21.954617
39546,17.669544
39547,12.981095
39548,5.5422654
39549,12.306939
39550,7.6803994
39551,16.045996
39552,11.094694
39553,12.132565
39554,12.889407
39555,13.217186
39556,5.698752
39557,13.733688
39558,7.850572
39559,9.727101
39560,14.292526
39561,15.860185
39562,5.633056
39563,17.915655
39564,14.950826
39565,16.714632
39566,13.000823
39567,15.614467
39568,11.8979435
39569,18.22226
39570,5.576652
39571,8.964535
39572,20.035471
39573,19.828302
39574,12.095958
39575,16.890182
39576,13.178931
39577,8.679729
39578,5.954883
39579,13.370264
39580,8.402211
39581,14.651524
39582,10.690081
39583,5.0415487
39584,4.8702307
39585,14.43051
39586,4.057752
39587,8.50551
39588,9.14287
39589,8.539635
39590,7.870032
39591,4.3788834
39592,11.27925
39593,14.143544
39594,12.577478
39595,9.453385
39596,9.898544
39597,4.291577
39598,11.085444
39599,11.141051
39600,11.795177
39601,20.925543
39602,11.773387
39603,4.8526464
39604,8.679513
39605,9.165179
39606,11.881623
39607,12.340024
39608,15.109668
39609,4.703187
39610,13.711532
39611,13.7874
39612,13.04869
39613,9.692432
39614,8.030621
39615,10.613681
39616,9.921616
39617,5.748918
39618,10.58524
39619,11.400777
39620,11.708774
39621,13.703955
39622,10.853849
39623,10.491682
39624,16.632067
39625,4.706551
39626,7.905502
39627,15.763249
39628,15.763903
39629,4.1623673
39630,6.848325
39631,11.948718
39632,13.489383
39633,15.413001
39634,5.3727345
39635,14.164418
39636,10.033673
39637,6.901008
39638,5.474564
39639,11.305509
39640,8.481628
39641,10.07714
39642,12.620494
39643,10.285756
39644,10.730757
39645,18.307194
39646,13.091621
39647,9.46515
39648,10.405472
39649,4.5304394
39650,9.965128
39651,14.6119795
39652,10.283743
39653,10.71762
39654,6.766319
39655,3.5392084
39656,9.170075
39657,4.359971
39658,3.8219597
39659,13.184605
39660,18.30759
39661,10.270896
39662,8.160253
39663,4.446793
39664,10.922955
39665,7.009543
39666,11.103238
39667,18.663067
39668,9.590156
39669,9.360059
39670,10.238311
39671,9.145068
39672,18.075056
39673,20.72421
39674,17.450794
39675,11.045686
39676,6.713883
39677,9.222508
39678,4.9794297
39679,14.033002
39680,17.422575
39681,13.621352
39682,10.258327
39683,10.131448
39684,10.240298
39685,13.4595375
39686,5.785464
39687,18.992575
39688,15.712733
39689,3.6860824
39690,9.615586
39691,4.714913
39692,16.951223
39693,12.334559
39694,12.373968
39695,12.73468
39696,14.871198
39697,5.4143443
39698,16.50774
39699,10.996522
39700,18.565191
39701,17.24619
39702,5.785079
39703,20.062872
39704,16.438372
39705,9.591163
39706,14.549721
39707,12.67817
39708,9.977485
39709,14.027826
39710,12.638852
39711,12.762175
39712,12.7047205
39713,4.113931
39714,17.219873
39715,15.544612
39716,11.792226
39717,10.886886
39718,4.165818
39719,10.936244
39720,11.91449
39721,11.110193
39722,9.09916
39723,11.252251
39724,7.457621
39725,11.615085
39726,18.920568
39727,13.807925
39728,12.728611
39729,17.68939
39730,7.5859733
39731,16.689825
39732,4.2087593
39733,6.511354
39734,11.559533
39735,9.982017
39736,29.967089
39737,14.03963
39738,9.826604
39739,8.600099
39740,7.361077
39741,14.872714
39742,10.855386
39743,13.712502
39744,17.54307
39745,9.517808
39746,4.906068
39747,9.6873665
39748,8.188537
39749,6.661574
39750,11.324956
39751,10.893512
39752,12.500166
39753,13.226848
39754,5.0264153
39755,13.591962
39756,16.744139
39757,7.9954457
39758,14.065225
39759,6.2338448
39760,22.06076
39761,9.580439
39762,13.783605
39763,5.118032
39764,6.4455037
39765,9.768245
39766,4.771695
39767,12.9273
39768,14.964176
39769,6.260482
39770,18.045301
39771,4.235863
39772,13.892877
39773,12.986982
39774,3.411537
39775,14.82922
39776,10.352464
39777,10.864385
39778,13.19685
39779,5.276654
39780,14.874564
39781,11.836478
39782,13.244601
39783,8.276183
39784,11.074525
39785,14.420036
39786,10.29644
39787,8.013015
39788,20.49872
39789,13.013291
39790,9.501588
39791,11.652321
39792,17.339876
39793,13.688785
39794,11.693449
39795,4.070907
39796,3.9908404
39797,11.713504
39798,11.107093
39799,4.0532546
39800,6.5174165
39801,5.06259
39802,8.828584
39803,11.813048
39804,15.988687
39805,10.439544
39806,10.320648
39807,15.211866
39808,20.268145
39809,12.813367
39810,7.779501
39811,15.136676
39812,9.741603
39813,10.807527
39814,16.65304
39815,14.697144
39816,8.505236
39817,9.392692
39818,12.368332
39819,13.028231
39820,13.776888
39821,10.35217
39822,12.673521
39823,9.343402
39824,4.9504113
39825,15.078755
39826,17.948805
39827,13.785074
39828,4.9771566
39829,18.196165
39830,12.616597
39831,7.729069
39832,7.757293
39833,7.833587
39834,12.633897
39835,11.817454
39836,10.175862
39837,13.907983
39838,25.537031
39839,6.604528
39840,5.232183
39841,14.410024
39842,7.437389
39843,3.4136784
39844,10.780823
39845,15.885278
39846,11.867357
39847,3.2184045
39848,16.78631
39849,7.0040317
39850,7.320182
39851,4.7109885
39852,10.530421
39853,15.292564
39854,17.339169
39855,10.604762
39856,13.787553
39857,10.7773695
39858,9.8267145
39859,12.127913
39860,11.392547
39861,13.118428
39862,5.0073824
39863,11.150359
39864,14.655681
39865,5.4934
39866,3.4778452
39867,13.534494
39868,10.498151
39869,6.0134063
39870,11.4341135
39871,7.570624
39872,7.0337934
39873,4.346728
39874,10.111258
39875,13.878795
39876,16.210606
39877,3.8443515
39878,4.8369646
39879,4.3963456
39880,13.961687
39881,7.1392603
39882,15.090934
39883,4.306737
39884,22.87755
39885,17.64612
39886,10.869008
39887,4.496919
39888,7.2653427
39889,11.829193
39890,4.4772887
39891,14.533561
39892,9.321069
39893,12.037972
39894,17.141882
39895,4.554648
39896,8.849238
39897,10.39151
39898,8.589932
39899,18.65574
39900,16.006374
39901,4.6892185
39902,11.691122
39903,10.194492
39904,9.354074
39905,9.730109
39906,11.282039
39907,19.691477
39908,8.6158
39909,9.829303
39910,10.086418
39911,10.477856
39912,19.831171
39913,13.039619
39914,10.468956
39915,6.6517777
39916,17.069675
39917,11.576605
39918,8.639609
39919,5.867446
39920,7.2710624
39921,16.434061
39922,11.659011
39923,9.501502
39924,13.598689
39925,17.583242
39926,7.2984176
39927,29.168657
39928,12.85897
39929,7.305125
39930,17.309484
39931,8.383097
39932,13.630118
39933,10.014216
39934,13.1013975
39935,15.320097
39936,13.765706
39937,11.213373
39938,4.473275
39939,15.971205
39940,9.636924
39941,4.4786553
39942,11.019889
39943,18.672726
39944,4.0007186
39945,7.1111755
39946,10.098621
39947,9.653448
39948,15.936786
39949,12.810793
39950,6.885075
39951,5.9834538
39952,16.311226
39953,10.75376
39954,6.7515883
39955,12.266118
39956,10.874288
39957,12.665118
39958,17.855274
39959,12.673975
39960,3.9203987
39961,15.762746
39962,14.090147
39963,5.3513203
39964,18.944502
39965,16.37239
39966,4.945496
39967,5.7420816
39968,10.737323
39969,13.325072
39970,10.588345
39971,6.8304734
39972,10.26887
39973,11.26846
39974,13.128766
39975,12.751101
39976,11.476714
39977,11.781947
39978,11.115605
39979,7.553965
39980,17.198221
39981,11.34071
39982,8.047522
39983,15.101079
39984,3.2868507
39985,11.459491
39986,12.715453
39987,12.351649
39988,16.013584
39989,4.6904063
39990,16.993488
39991,18.152777
39992,10.77962
39993,11.361198
39994,7.871322
39995,4.6335196
39996,9.798438
39997,8.585616
39998,4.0512238
39999,14.109502
40000,8.1055975
40001,14.118611
40002,14.536732
40003,12.278178
40004,18.767218
40005,18.940245
40006,10.792165
40007,10.362985
40008,12.8497505
40009,11.616401
40010,13.439134
40011,10.6907015
40012,6.029491
40013,13.387628
40014,15.720834
40015,9.638066
40016,10.094047
40017,9.881838
40018,10.303568
40019,14.77547
40020,12.973193
40021,11.676569
40022,5.1706204
40023,15.967259
40024,24.533552
40025,7.222511
40026,12.6403055
40027,4.525809
40028,11.926239
40029,19.88318
40030,4.9515376
40031,8.361975
40032,10.9955435
40033,16.901258
40034,12.904531
40035,16.311838
40036,15.709763
40037,12.484724
40038,10.60275
40039,13.269143
40040,8.660523
40041,7.7803826
40042,18.245481
40043,4.7135396
40044,13.779447
40045,10.278354
40046,5.061649
40047,4.429727
40048,14.273698
40049,14.04868
40050,10.548934
40051,18.053398
40052,10.234906
40053,11.185917
40054,10.850181
40055,13.34495
40056,5.15554
40057,14.758416
40058,3.7547708
40059,5.0971637
40060,4.1102343
40061,13.844387
40062,7.014729
40063,6.2650905
40064,15.759923
40065,4.820134
40066,9.072743
40067,10.945604
40068,16.33494
40069,4.7673535
40070,17.06059
40071,4.551288
40072,11.66605
40073,8.230606
40074,5.0500073
40075,3.8116145
40076,10.104421
40077,2.8953733
40078,12.897959
40079,12.294142
40080,6.205594
40081,20.14018
40082,10.809396
40083,10.517028
40084,13.988351
40085,16.37571
40086,10.966853
40087,12.215077
40088,18.172897
40089,14.954841
40090,11.023467
40091,13.737707
40092,7.417867
40093,5.7741723
40094,17.303982
40095,12.128564
40096,3.7410932
40097,12.525331
40098,7.385621
40099,21.928009
40100,20.32266
40101,12.735272
40102,11.467555
40103,20.427835
40104,12.638364
40105,5.2969613
40106,4.9911823
40107,10.730142
40108,10.482215
40109,11.232126
40110,4.904622
40111,12.653487
40112,5.6377654
40113,6.194326
40114,3.3755453
40115,4.478904
40116,11.933364
40117,14.530584
40118,8.563264
40119,3.4663248
40120,11.107018
40121,12.483463
40122,13.470459
40123,13.033616
40124,17.420954
40125,12.304835
40126,13.924388
40127,11.283105
40128,15.717579
40129,6.123821
40130,13.285483
40131,9.912587
40132,14.844128
40133,12.897601
40134,20.52939
40135,10.771979
40136,9.858852
40137,11.813214
40138,10.842749
40139,12.544848
40140,5.590584
40141,4.646079
40142,14.554813
40143,16.121109
40144,14.788717
40145,6.628709
40146,11.927697
40147,10.201076
40148,12.538432
40149,11.30203
40150,5.56426
40151,5.1396484
40152,13.024217
40153,15.240272
40154,17.27141
40155,11.759242
40156,14.448435
40157,13.430209
40158,12.335025
40159,7.648865
40160,13.839562
40161,18.458555
40162,6.797977
40163,14.066602
40164,12.067794
40165,10.838923
40166,22.714146
40167,10.491076
40168,8.996263
40169,4.616071
40170,12.221747
40171,10.993647
40172,13.33126
40173,4.605419
40174,14.809476
40175,12.068215
40176,21.684881
40177,12.698078
40178,4.2506666
40179,10.398072
40180,9.879857
40181,6.6061063
40182,16.096876
40183,16.446768
40184,20.584227
40185,10.201135
40186,4.9744544
40187,5.7648187
40188,7.9038754
40189,8.007345
40190,15.94645
40191,19.413134
40192,17.19571
40193,9.219878
40194,15.886739
40195,16.374416
40196,10.5864725
40197,7.3811755
40198,11.247195
40199,14.947276
40200,4.100496
40201,11.093781
40202,9.042434
40203,12.419888
40204,7.5186067
40205,6.712361
40206,10.021612
40207,12.289321
40208,11.566369
40209,12.0746765
40210,13.84158
40211,12.009257
40212,13.375244
40213,14.244913
40214,13.037007
40215,8.241594
40216,14.812554
40217,15.596502
40218,3.9392998
40219,19.795307
40220,18.013239
40221,18.384552
40222,4.02773
40223,10.893285
40224,11.457116
40225,14.00558
40226,12.350482
40227,3.9827693
40228,13.929779
40229,5.003158
40230,13.246869
40231,7.1659045
40232,10.5466
40233,13.023589
40234,11.6034975
40235,15.499227
40236,14.911554
40237,12.493358
40238,10.550607
40239,19.63711
40240,4.758655
40241,15.715319
40242,9.360831
40243,10.205755
40244,17.355236
40245,11.724347
40246,13.278026
40247,10.680817
40248,11.828374
40249,5.2738867
40250,8.527949
40251,11.571008
40252,11.716149
40253,15.056347
40254,10.856085
40255,14.658374
40256,15.676676
40257,17.357332
40258,11.194636
40259,9.131187
40260,6.1564145
40261,16.897192
40262,14.263341
40263,12.7303
40264,13.267096
40265,6.342815
40266,14.941407
40267,10.990235
40268,14.771079
40269,6.7984805
40270,15.748685
40271,11.044332
40272,15.347091
40273,10.398363
40274,15.868831
40275,14.08361
40276,23.823343
40277,12.0202875
40278,5.132459
40279,5.6775947
40280,7.8809705
40281,4.9659777
40282,6.8331504
40283,10.06083
40284,10.809125
40285,16.651964
40286,7.135835
40287,12.798324
40288,8.243712
40289,9.010451
40290,16.305828
40291,14.44712
40292,10.382882
40293,18.518232
40294,14.253725
40295,17.08415
