,best_NN_score_alpha1_5_tr
43728,16.63596
43729,10.045498
43730,16.09027
43731,16.699635
43732,8.879118
43733,17.974833
43734,14.970068
43735,13.715418
43736,5.316428
43737,12.36772
43738,11.522358
43739,14.577763
43740,6.163906
43741,12.463402
43742,7.8235583
43743,4.8931313
43744,5.7173295
43745,9.450058
43746,11.937746
43747,12.690842
43748,11.012033
43749,11.485731
43750,13.080332
43751,10.903631
43752,16.22772
43753,5.09
43754,18.238928
43755,7.0204773
43756,9.732441
43757,23.957445
43758,28.630362
43759,15.1266575
43760,11.6171
43761,13.706505
43762,7.9798055
43763,16.957888
43764,12.71716
43765,12.687877
43766,11.426987
43767,4.295975
43768,3.4762032
43769,9.144196
43770,9.007201
43771,18.197641
43772,14.306004
43773,22.720808
43774,15.097871
43775,20.524675
43776,9.631096
43777,8.721282
43778,19.048286
43779,17.52234
43780,5.358831
43781,15.823896
43782,13.850529
43783,17.232515
43784,14.187653
43785,4.90731
43786,15.377699
43787,10.999692
43788,16.9131
43789,24.888575
43790,14.65139
43791,9.11115
43792,12.262219
43793,12.109264
43794,21.683142
43795,19.925337
43796,20.8434
43797,8.572695
43798,14.300854
43799,16.400938
43800,12.550667
43801,10.963226
43802,12.706715
43803,10.279837
43804,9.955937
43805,4.4961042
43806,19.835585
43807,4.619308
43808,10.680395
43809,7.081814
43810,10.779195
43811,4.466045
43812,17.702013
43813,17.402533
43814,11.53121
43815,14.689542
43816,12.43273
43817,9.200169
43818,10.188727
43819,15.2113905
43820,24.897604
43821,13.201143
43822,5.127433
43823,8.232682
43824,15.382433
43825,16.926981
43826,17.794722
43827,10.530799
43828,13.293054
43829,4.302935
43830,6.290909
43831,12.8688755
43832,9.9586735
43833,14.402794
43834,12.606325
43835,18.787855
43836,13.341633
43837,15.01947
43838,15.344528
43839,17.128668
43840,9.099945
43841,15.346161
43842,9.934259
43843,15.195343
43844,11.798298
43845,13.320353
43846,11.636679
43847,12.979196
43848,11.725942
43849,6.0974355
43850,11.859722
43851,11.148186
43852,14.739891
43853,4.9420686
43854,12.961733
43855,9.524784
43856,17.230896
43857,6.8157606
43858,15.190161
43859,7.5583076
43860,4.0197544
43861,11.6581335
43862,19.551119
43863,11.471649
43864,14.826841
43865,6.253064
43866,10.363005
43867,19.393034
43868,20.636538
43869,8.800065
43870,14.068014
43871,14.912185
43872,4.4086165
43873,11.39134
43874,5.9001102
43875,14.024144
43876,6.8207636
43877,12.39019
43878,6.606768
43879,9.825598
43880,17.175112
43881,15.456322
43882,11.7720375
43883,13.55275
43884,22.622389
43885,17.146923
43886,10.265145
43887,15.235317
43888,10.154474
43889,8.488364
43890,13.150167
43891,5.3058453
43892,7.0157986
43893,10.551111
43894,13.461126
43895,4.088188
43896,3.7162402
43897,4.8401327
43898,12.08749
43899,10.041054
43900,17.678019
43901,12.649388
43902,11.378639
43903,16.070557
43904,15.367317
43905,5.2987247
43906,13.22178
43907,9.849707
43908,9.920433
43909,16.843908
43910,8.337104
43911,9.55567
43912,14.922684
43913,13.42191
43914,13.551783
43915,10.078516
43916,10.916511
43917,8.792854
43918,23.831392
43919,14.998739
43920,12.359833
43921,12.245785
43922,18.97367
43923,10.830782
43924,12.4207535
43925,12.931342
43926,19.166685
43927,18.314484
43928,10.426107
43929,11.445319
43930,15.713322
43931,4.9706726
43932,19.429338
43933,12.566588
43934,11.446799
43935,3.1840332
43936,9.656573
43937,3.3367467
43938,5.156835
43939,10.550135
43940,7.86292
43941,13.659622
43942,5.044237
43943,13.562216
43944,12.485874
43945,6.575062
43946,9.95442
43947,11.25503
43948,13.020941
43949,13.128444
43950,12.084259
43951,5.245709
43952,12.632126
43953,21.223993
43954,4.982505
43955,7.3695426
43956,9.783445
43957,4.631265
43958,15.148184
43959,17.621826
43960,11.8620405
43961,13.263017
43962,5.430827
43963,17.426413
43964,2.1172287
43965,14.041486
43966,11.073929
43967,16.887293
43968,10.349312
43969,5.016053
43970,12.572863
43971,6.2849193
43972,4.6361156
43973,14.479929
43974,6.666655
43975,11.942628
43976,12.264075
43977,16.821735
43978,8.956602
43979,5.838378
43980,17.671675
43981,7.9906664
43982,8.572725
43983,14.468036
43984,10.156067
43985,9.939707
43986,10.91332
43987,10.706293
43988,9.812929
43989,19.769722
43990,15.317625
43991,12.014055
43992,13.184132
43993,17.10236
43994,12.783255
43995,7.3184805
43996,8.6814785
43997,13.316547
43998,17.564358
43999,20.659931
44000,9.263262
44001,7.731215
44002,9.999319
44003,10.239128
44004,16.80285
44005,13.334072
44006,16.202005
44007,11.101994
44008,20.898767
44009,19.799273
44010,6.289873
44011,17.50135
44012,3.3805854
44013,13.130749
44014,13.722773
44015,12.859459
44016,18.968733
44017,23.844675
44018,17.166649
44019,11.192839
44020,12.654762
44021,16.531412
44022,18.423399
44023,14.899658
44024,13.295601
44025,11.375473
44026,14.849373
44027,11.234772
44028,10.540369
44029,11.619919
44030,6.58497
44031,5.574043
44032,13.906179
44033,16.1103
44034,8.535795
44035,20.554653
44036,12.384084
44037,4.8978114
44038,13.07765
44039,18.477077
44040,3.6089907
44041,14.288443
44042,16.959902
44043,14.092701
44044,16.715528
44045,11.277049
44046,4.1255956
44047,17.580427
44048,11.215852
44049,16.16387
44050,12.882933
44051,10.707945
44052,20.570414
44053,6.428828
44054,11.63574
44055,16.915506
44056,13.079868
44057,16.06847
44058,5.5764723
44059,13.140581
44060,14.353922
44061,10.040771
44062,10.629185
44063,11.360918
44064,11.258947
44065,8.310872
44066,5.132605
44067,10.669915
44068,14.74905
44069,16.205488
44070,12.603063
44071,4.2438207
44072,4.3030043
44073,6.8353386
44074,5.7960544
44075,11.652414
44076,12.635436
44077,9.967392
44078,11.869629
44079,10.212795
44080,15.764973
44081,11.889639
44082,8.526372
44083,8.01469
44084,15.560703
44085,7.178787
44086,8.330819
44087,10.699777
44088,16.070234
44089,12.393669
44090,12.879179
44091,12.464597
44092,15.012914
44093,18.919022
44094,15.892603
44095,12.014692
44096,9.173155
44097,14.318126
44098,6.728246
44099,14.610853
44100,5.1295753
44101,12.254335
44102,20.560425
44103,7.1129913
44104,9.803074
44105,10.072907
44106,22.05271
44107,9.634974
44108,8.571677
44109,12.475215
44110,3.6936672
44111,10.372322
44112,5.56522
44113,4.4888806
44114,13.922813
44115,19.675522
44116,11.347099
44117,15.309488
44118,13.18228
44119,14.158546
44120,14.0527115
44121,20.007807
44122,14.90188
44123,10.493082
44124,9.894441
44125,11.101449
44126,9.918998
44127,12.60932
44128,19.482683
44129,10.459668
44130,11.063758
44131,17.427534
44132,9.8551
44133,19.565317
44134,18.812986
44135,17.147177
44136,14.594887
44137,8.934874
44138,13.813714
44139,9.490784
44140,12.717762
44141,16.681284
44142,12.631929
44143,7.755673
44144,5.179514
44145,12.636324
44146,18.001875
44147,9.1394825
44148,15.730793
44149,15.474357
44150,13.930685
44151,15.973675
44152,3.1745238
44153,17.01676
44154,10.59634
44155,10.608069
44156,11.607893
44157,4.2259746
44158,10.047685
44159,12.766256
44160,14.208427
44161,9.62367
44162,13.996747
44163,10.331059
44164,7.850708
44165,9.312607
44166,5.55639
44167,4.139296
44168,5.7289762
44169,5.221554
44170,4.06152
44171,11.087666
44172,4.531406
44173,8.531424
44174,18.960264
44175,17.084726
44176,14.032246
44177,14.275564
44178,10.015278
44179,10.6242695
44180,10.2983885
44181,16.945238
44182,8.729801
44183,7.1481423
44184,8.330221
44185,12.297974
44186,9.874416
44187,10.043331
44188,15.550678
44189,17.998377
44190,10.870302
44191,9.997936
44192,8.93284
44193,3.910319
44194,9.731588
44195,10.363527
44196,11.121065
44197,12.29299
44198,10.920313
44199,6.45278
44200,13.934975
44201,4.518524
44202,8.71537
44203,10.791907
44204,10.634921
44205,9.995304
44206,9.1302395
44207,12.071245
44208,7.3894696
44209,16.315277
44210,4.248639
44211,10.780394
44212,10.723669
44213,4.3802757
44214,11.3985615
44215,10.824546
44216,6.983385
44217,9.178972
44218,7.6898165
44219,11.452738
44220,21.29214
44221,8.360882
44222,16.22201
44223,10.479372
44224,9.635883
44225,4.770038
44226,3.9544213
44227,10.869983
44228,14.3463745
44229,5.461879
44230,3.537557
44231,11.7136135
44232,10.830488
44233,14.598627
44234,9.541637
44235,13.129657
44236,6.1736927
44237,4.131938
44238,12.787156
44239,18.329235
44240,4.882229
44241,14.645226
44242,8.936748
44243,9.183321
44244,5.6364975
44245,5.136883
44246,11.771091
44247,20.790619
44248,5.0958834
44249,5.5762453
44250,14.252789
44251,18.644783
44252,12.562822
44253,5.1610394
44254,13.021204
44255,18.453964
44256,11.95378
44257,5.667865
44258,12.053051
44259,5.614037
44260,10.642939
44261,8.93031
44262,7.211993
44263,11.787275
44264,4.517997
44265,20.834572
44266,13.952955
44267,6.4725585
44268,6.177079
44269,9.782487
44270,4.9754124
44271,12.491766
44272,10.272429
44273,5.7557993
44274,5.3791513
44275,12.3789425
44276,13.801564
44277,4.2943473
44278,12.128785
44279,9.610736
44280,13.843142
44281,4.491791
44282,11.330616
44283,9.994656
44284,5.865585
44285,13.730125
44286,14.512505
44287,14.016706
44288,12.436422
44289,10.447702
44290,19.026907
44291,3.9543383
44292,16.615026
44293,10.128784
44294,3.4148028
44295,5.676712
44296,10.04201
44297,12.22953
44298,16.72812
44299,10.276103
44300,19.407242
44301,5.9863033
44302,16.642658
44303,5.1907434
44304,19.591518
44305,11.533075
44306,12.531062
44307,11.303457
44308,5.2938313
44309,10.977362
44310,17.3296
44311,8.904531
44312,11.673409
44313,14.674948
44314,11.571409
44315,10.367289
44316,14.339815
44317,3.762192
44318,10.192596
44319,4.6746426
44320,8.974842
44321,18.572824
44322,13.971423
44323,11.881561
44324,14.29229
44325,10.714237
44326,4.402131
44327,9.660408
44328,10.124134
44329,5.260026
44330,4.8518686
44331,4.922806
44332,13.445734
44333,13.776869
44334,11.177402
44335,12.923992
44336,11.130625
44337,15.469866
44338,14.394525
44339,11.433399
44340,11.766312
44341,11.536047
44342,9.69057
44343,13.169691
44344,12.965332
44345,6.877384
44346,5.0470786
44347,4.8819838
44348,12.962242
44349,7.338503
44350,6.4640827
44351,14.797106
44352,18.943192
44353,10.369053
44354,6.257498
44355,19.005518
44356,12.632008
44357,13.603629
44358,13.083091
44359,13.69656
44360,8.881223
44361,4.813937
44362,9.869097
44363,21.97056
44364,18.317923
44365,14.361599
44366,12.153032
44367,14.913986
44368,4.7047014
44369,10.030134
44370,14.553696
44371,2.9525263
44372,8.504622
44373,11.09986
44374,11.062967
44375,7.3968706
44376,9.9114275
44377,5.852949
44378,12.991442
44379,4.8603745
44380,7.8068037
44381,10.786584
44382,12.034729
44383,5.042819
44384,9.809857
44385,8.850647
44386,9.8668375
44387,6.56102
44388,4.628579
44389,8.11167
44390,13.730391
44391,7.3133955
44392,18.802588
44393,10.475903
44394,19.772943
44395,9.974867
44396,12.320745
44397,15.98041
44398,21.64966
44399,17.60183
44400,8.120829
44401,14.498369
44402,9.683275
44403,7.99323
44404,18.163393
44405,7.7325554
44406,10.526567
44407,7.9187036
44408,26.136225
44409,15.533762
44410,4.7162485
44411,11.58165
44412,11.806182
44413,18.200281
44414,9.964359
44415,5.494527
44416,11.473206
44417,17.962418
44418,15.34087
44419,9.146431
44420,14.008335
44421,15.164043
44422,10.264334
44423,12.491392
44424,20.311127
44425,7.540475
44426,9.3606415
44427,17.133661
44428,16.692854
44429,9.739224
44430,13.138424
44431,5.488651
44432,14.314846
44433,19.733936
44434,11.080536
44435,20.768824
44436,22.114845
44437,4.03803
44438,15.682377
44439,5.710482
44440,5.0495324
44441,10.475594
44442,5.2146244
44443,5.1780653
44444,11.741842
44445,18.54338
44446,7.415399
44447,6.8594637
44448,11.5159
44449,14.640501
44450,10.992098
44451,5.5429673
44452,11.0242815
44453,7.302875
44454,4.601508
44455,16.673803
44456,14.661089
44457,12.096096
44458,10.594891
44459,7.4217224
44460,10.06242
44461,14.272948
44462,8.438609
44463,7.120336
44464,16.723385
44465,5.0195756
44466,5.928026
44467,10.907352
44468,12.7446575
44469,11.214488
44470,15.469105
44471,9.50065
44472,10.689571
44473,13.013937
44474,8.337205
44475,18.057127
44476,14.233448
44477,13.666425
44478,34.399426
44479,9.046852
44480,16.30199
44481,19.862793
44482,14.42062
44483,12.973124
44484,9.928618
44485,8.149147
44486,18.502657
44487,12.344582
44488,12.1114645
44489,12.50268
44490,9.598106
44491,10.752061
44492,11.826744
44493,10.675998
44494,15.799042
44495,10.66177
44496,16.30202
44497,11.636613
44498,10.05699
44499,4.5670133
44500,5.1258893
44501,19.237192
44502,6.147607
44503,19.618547
44504,15.150458
44505,3.9188688
44506,9.420789
44507,7.0289297
44508,10.185723
44509,6.090872
44510,18.046171
44511,13.187096
44512,15.349196
44513,7.1651864
44514,16.536535
44515,16.048504
44516,3.6858242
44517,9.270973
44518,7.40464
44519,8.097759
44520,19.32712
44521,12.659386
44522,14.4169445
44523,4.733952
44524,10.791355
44525,5.2704086
44526,9.938217
44527,17.26128
44528,10.676725
44529,20.639933
44530,8.901952
44531,16.60885
44532,13.913667
44533,12.714071
44534,10.853504
44535,14.041334
44536,11.294796
44537,8.164767
44538,10.488066
44539,9.627656
44540,9.547262
44541,13.461406
44542,15.722054
44543,14.371147
44544,10.348391
44545,11.970421
44546,24.399443
44547,5.528121
44548,10.854041
44549,18.022907
44550,12.126581
44551,18.43081
44552,12.512386
44553,11.60536
44554,4.461967
44555,15.665634
44556,7.519834
44557,8.5767975
44558,12.802679
44559,14.029179
44560,12.036106
44561,12.706275
44562,4.744324
44563,10.121452
44564,17.905546
44565,13.408968
44566,11.495775
44567,11.861977
44568,15.319974
44569,10.525059
44570,14.72829
44571,10.098977
44572,7.1376657
44573,11.7805805
44574,16.734652
44575,21.684994
44576,13.239546
44577,22.27048
44578,10.674121
44579,17.870966
44580,15.253367
44581,10.685851
44582,10.353397
44583,3.8422103
44584,12.797211
44585,17.393969
44586,9.862129
44587,9.012865
44588,14.765037
44589,5.859604
44590,6.457169
44591,17.056627
44592,7.5183887
44593,12.756768
44594,22.969555
44595,4.6399527
44596,12.491784
44597,22.255682
44598,4.659007
44599,12.699394
44600,12.534693
44601,14.983187
44602,3.8572147
44603,14.749364
44604,10.89102
44605,17.622
44606,4.4540124
44607,16.70565
44608,14.026369
44609,13.6186905
44610,17.054014
44611,10.042287
44612,10.88278
44613,19.000301
44614,4.69164
44615,10.51235
44616,15.523776
44617,4.657794
44618,6.7606716
44619,5.3253975
44620,9.133948
44621,10.8115635
44622,5.7204843
44623,11.41406
44624,11.749505
44625,9.253537
44626,17.643652
44627,13.667876
44628,14.230047
44629,9.2219095
44630,13.708749
44631,5.8017454
44632,11.704493
44633,14.967028
44634,10.321882
44635,5.020874
44636,4.4040556
44637,12.815681
44638,11.368196
44639,7.5655107
44640,8.8544445
44641,4.319961
44642,18.280401
44643,5.20531
44644,4.639088
44645,17.036888
44646,24.096992
44647,8.874722
44648,10.421951
44649,6.617309
44650,12.857382
44651,8.132272
44652,13.530235
44653,5.0175
44654,12.123264
44655,14.523888
44656,10.361091
44657,13.697329
44658,13.184968
44659,9.437129
44660,7.684286
44661,18.36423
44662,4.6180563
44663,13.351028
44664,12.902867
44665,13.567892
44666,6.9352813
44667,10.916167
44668,18.881025
44669,13.795469
44670,14.2526655
44671,9.617326
44672,16.193129
44673,21.80327
44674,13.570877
44675,5.493352
44676,10.123783
44677,14.105631
44678,9.775732
44679,7.3741646
44680,12.396837
44681,4.7042236
44682,17.225964
44683,10.519861
44684,4.9525213
44685,12.523668
44686,10.287866
44687,10.050448
44688,9.340996
44689,14.087079
44690,10.414322
44691,9.258892
44692,4.541252
44693,19.096338
44694,23.318682
44695,11.791025
44696,9.711896
44697,10.319542
44698,8.522012
44699,13.613216
44700,9.796823
44701,11.114311
44702,9.752373
44703,16.157736
44704,3.8469331
44705,19.924246
44706,12.213539
44707,15.075899
44708,18.184698
44709,5.080426
44710,17.260988
44711,15.762167
44712,12.176015
44713,12.550184
44714,6.750975
44715,8.553281
44716,12.150017
44717,8.4088955
44718,13.879074
44719,3.937249
44720,11.857643
44721,13.609663
44722,4.401411
44723,7.91009
44724,12.860376
44725,15.915379
44726,10.859648
44727,5.085293
44728,17.503687
44729,14.621735
44730,11.062358
44731,12.38695
44732,16.549488
44733,11.651498
44734,5.8454084
44735,4.135693
44736,7.341404
44737,12.375078
44738,12.820475
44739,11.148304
44740,10.590177
44741,9.821136
44742,10.816952
44743,4.4691615
44744,7.6890044
44745,9.995861
44746,12.7095585
44747,10.377085
44748,9.324896
44749,18.527222
44750,16.599964
44751,15.339267
44752,4.5771165
44753,11.499674
44754,13.674864
44755,10.267609
44756,17.393991
44757,10.040245
44758,6.3782773
44759,11.14166
44760,5.219857
44761,12.591053
44762,16.445902
44763,12.771078
44764,9.279639
44765,16.813894
44766,15.844306
44767,14.183399
44768,14.646077
44769,19.20176
44770,13.196583
44771,11.085203
44772,10.760603
44773,19.557468
44774,4.7083874
44775,12.342248
44776,14.46147
44777,3.7293344
44778,15.496896
44779,17.623636
44780,9.620538
44781,10.23774
44782,10.347378
44783,2.159828
44784,17.225744
44785,11.547193
44786,13.134888
44787,13.79747
44788,12.130087
44789,11.872531
44790,12.112426
44791,9.254406
44792,11.75127
44793,4.8908486
44794,18.09184
44795,10.451194
44796,12.655343
44797,14.066601
44798,5.4591312
44799,5.0299597
44800,5.3726625
44801,8.416893
44802,17.040224
44803,8.79328
44804,3.6718943
44805,4.1136928
44806,4.040645
44807,20.18532
44808,11.878101
44809,13.951376
44810,11.540981
44811,11.509405
44812,16.893307
44813,16.299557
44814,16.789011
44815,17.787102
44816,9.743882
44817,7.449476
44818,4.935994
44819,11.253743
44820,11.384678
44821,20.353292
44822,14.329002
44823,11.598635
44824,8.067216
44825,12.7061405
44826,4.956213
44827,11.33825
44828,14.863623
44829,9.316759
44830,12.121456
44831,5.0995502
44832,25.866667
44833,4.9671907
44834,15.713651
44835,4.6064534
44836,14.290737
44837,13.389167
44838,11.290884
44839,11.739356
44840,11.2288685
44841,14.619482
44842,5.1140246
44843,9.234403
44844,13.795288
44845,10.4657545
44846,13.46277
44847,18.74518
44848,12.831904
44849,20.402685
44850,4.3218946
44851,8.983679
44852,13.278484
44853,14.169287
44854,12.490662
44855,12.867249
44856,9.717213
44857,13.467171
44858,9.992645
44859,13.450567
44860,11.105825
44861,4.6143656
44862,6.3330364
44863,10.574281
44864,23.254492
44865,11.025387
44866,10.521835
44867,10.501768
44868,4.792216
44869,13.827864
44870,15.847478
44871,9.885679
44872,9.770584
44873,15.909281
44874,11.418786
44875,19.252932
44876,17.041414
44877,15.06472
44878,8.553484
44879,17.03997
44880,5.109371
44881,10.682934
44882,10.224099
44883,13.367838
44884,10.916594
44885,4.433705
