,best_NN_score_alpha1_tr
59644,8.953049
59645,16.313507
59646,9.180636
59647,4.1829057
59648,8.982218
59649,8.378802
59650,7.560855
59651,14.83593
59652,9.286253
59653,14.819103
59654,5.4202037
59655,12.45198
59656,9.7735405
59657,14.900169
59658,8.388791
59659,16.374487
59660,13.1917305
59661,6.490799
59662,8.015884
59663,10.646667
59664,8.703882
59665,9.864168
59666,9.449177
59667,11.962449
59668,11.524207
59669,7.966016
59670,6.7575607
59671,16.015518
59672,3.6084006
59673,13.527468
59674,13.293003
59675,16.311504
59676,13.173547
59677,4.69141
59678,7.238539
59679,6.614091
59680,12.962952
59681,10.866261
59682,10.537949
59683,5.7828183
59684,4.400685
59685,12.842869
59686,10.511826
59687,9.427117
59688,10.485178
59689,6.1777105
59690,10.790175
59691,5.9131126
59692,16.363605
59693,8.506854
59694,14.456373
59695,3.7251446
59696,11.755223
59697,5.4324346
59698,7.612056
59699,12.499677
59700,9.018345
59701,22.145744
59702,14.194788
59703,9.292728
59704,14.4737015
59705,10.445692
59706,4.5018616
59707,7.335682
59708,12.250208
59709,16.892748
59710,4.6764956
59711,13.16427
59712,25.742163
59713,11.918503
59714,12.171509
59715,8.45162
59716,5.1285057
59717,5.5057116
59718,9.471948
59719,7.8714046
59720,3.7783697
59721,8.259629
59722,8.789313
59723,11.257899
59724,10.422529
59725,10.658226
59726,18.734398
59727,5.8189664
59728,3.9910667
59729,9.407375
59730,17.547411
59731,9.444148
59732,9.024506
59733,10.517235
59734,9.980839
59735,7.327811
59736,17.19097
59737,7.2717876
59738,9.366785
59739,9.243569
59740,9.036468
59741,12.423801
59742,5.709878
59743,9.274653
59744,13.063907
59745,5.0452538
59746,10.296858
59747,9.681021
59748,11.436781
59749,12.015838
59750,12.67042
59751,11.859911
59752,12.44598
59753,9.788076
59754,10.548796
59755,9.537588
59756,6.313566
59757,4.8383875
59758,10.44434
59759,12.605867
59760,4.906023
59761,9.099429
59762,7.569083
59763,9.432705
59764,16.201704
59765,13.80271
59766,9.062294
59767,5.3610353
59768,14.615878
59769,10.324272
59770,10.673823
59771,7.49603
59772,20.600517
59773,9.566617
59774,9.548881
59775,8.882135
59776,14.136268
59777,13.392181
59778,8.422993
59779,15.305862
59780,9.840871
59781,8.631426
59782,14.3228855
59783,5.3654957
59784,11.307634
59785,13.489105
59786,8.892378
59787,13.3344
59788,7.708945
59789,8.60504
59790,10.367191
59791,11.396502
59792,5.625026
59793,11.560083
59794,4.5660443
59795,14.257046
59796,4.6247506
59797,8.962216
59798,9.189192
59799,9.479144
59800,8.089561
59801,11.704589
59802,5.184499
59803,10.431543
59804,8.74605
59805,10.418662
59806,7.522117
59807,7.2374268
59808,3.5571332
59809,11.075226
59810,10.601713
59811,12.223433
59812,11.762107
59813,10.753688
59814,10.462591
59815,8.072438
59816,10.323034
59817,13.503212
59818,9.869066
59819,8.813179
59820,3.9437754
59821,5.1141624
59822,13.302672
59823,10.14434
59824,9.474028
59825,12.91803
59826,7.111627
59827,10.827188
59828,17.944208
59829,16.883318
59830,8.195196
59831,9.336779
59832,11.151336
59833,17.779552
59834,10.543187
59835,9.251255
59836,11.65175
59837,8.391634
59838,3.9472544
59839,13.480716
59840,8.956902
59841,14.184024
59842,8.509126
59843,12.543158
59844,7.8669915
59845,17.61782
59846,4.9286566
59847,6.1780777
59848,9.958995
59849,11.67052
59850,8.180977
59851,9.935998
59852,5.3254623
59853,4.583045
59854,4.1619086
59855,10.901538
59856,8.697336
59857,6.429925
59858,10.707296
59859,19.655144
59860,13.814161
59861,9.154776
59862,6.325369
59863,9.645784
59864,14.162506
59865,8.504855
59866,4.5526104
59867,5.367052
59868,10.992851
59869,15.378122
59870,8.646294
59871,6.374468
59872,15.48241
59873,7.578456
59874,3.8681073
59875,12.892071
59876,2.8648126
59877,5.6246567
59878,12.628704
59879,5.478898
59880,9.761934
59881,6.9703116
59882,10.59205
59883,11.128252
59884,17.023367
59885,16.705042
59886,11.4890995
59887,10.811718
59888,12.680265
59889,11.230612
59890,15.774969
59891,8.63846
59892,9.21737
59893,9.647827
59894,11.916199
59895,9.32283
59896,13.06546
59897,10.335214
59898,19.717146
59899,14.231603
59900,9.0913
59901,16.88085
59902,4.1121855
59903,17.456018
59904,15.63755
59905,8.713308
59906,7.2913294
59907,3.4473577
59908,8.643096
59909,9.122377
59910,17.90014
59911,10.582932
59912,10.305243
59913,14.671057
59914,5.879063
59915,9.811082
59916,3.4472253
59917,12.137837
59918,7.382481
59919,3.5939853
59920,8.849018
59921,8.701387
59922,12.347944
59923,10.457634
59924,9.031425
59925,8.78379
59926,4.7524605
59927,8.667007
59928,11.238461
59929,18.844645
59930,9.705013
59931,5.1877103
59932,11.203088
59933,4.2496195
59934,10.792118
59935,11.449839
59936,5.0525923
59937,18.100218
59938,12.658642
59939,6.7496233
59940,8.841368
59941,8.920606
59942,17.574957
59943,2.7052155
59944,10.481066
59945,4.0616674
59946,12.77108
59947,10.269373
59948,15.546204
59949,15.642112
59950,9.657256
59951,14.437618
59952,7.6979637
59953,15.239248
59954,12.636787
59955,9.937765
59956,7.7226176
59957,14.583069
59958,5.331283
59959,10.091463
59960,9.296934
59961,8.041251
59962,6.05806
59963,5.219931
59964,5.7055717
59965,9.888102
59966,12.289554
59967,4.8457117
59968,8.623207
59969,14.23757
59970,9.642535
59971,9.73115
59972,9.255285
59973,8.574583
59974,8.928366
59975,13.628654
59976,10.646248
59977,14.219068
59978,12.988041
59979,15.396414
59980,13.748985
59981,3.7213595
59982,5.2188334
59983,12.440734
59984,7.623936
59985,12.070774
59986,9.053867
59987,18.280462
59988,10.945423
59989,14.73597
59990,5.6081963
59991,10.742995
59992,13.037436
59993,13.730015
59994,5.464495
59995,6.669659
59996,10.682444
59997,5.0669894
59998,6.1445737
59999,13.801609
60000,11.764822
60001,9.365431
60002,8.271744
60003,13.335783
60004,11.326895
60005,9.654012
60006,9.484994
60007,4.6250067
60008,12.470082
60009,18.810839
60010,11.800088
60011,11.726126
60012,12.588657
60013,7.965118
60014,3.5492861
60015,7.340189
60016,15.725135
60017,14.56786
60018,8.739695
60019,17.579817
60020,11.246838
60021,4.3594604
60022,15.709324
60023,12.863819
60024,14.895538
60025,5.0261993
60026,4.499641
60027,15.952723
60028,14.837894
60029,9.580156
60030,9.164701
60031,5.334655
60032,3.8867195
60033,10.221183
60034,7.787967
60035,4.1006947
60036,10.929832
60037,8.004439
60038,17.375559
60039,12.773433
60040,4.257834
60041,16.174526
60042,11.036621
60043,7.289685
60044,8.343499
60045,7.1313114
60046,16.949293
60047,12.956486
60048,10.13272
60049,12.816215
60050,9.478972
60051,12.748547
60052,5.8632164
60053,13.307767
60054,9.568956
60055,14.830439
60056,10.013567
60057,15.878288
60058,5.110731
60059,13.236952
60060,8.6046505
60061,11.795561
60062,11.425717
60063,9.355598
60064,9.354073
60065,20.177946
60066,12.702411
60067,12.895383
60068,8.562744
60069,3.9098446
60070,10.951445
60071,10.532519
60072,8.872175
60073,9.843971
60074,7.4752398
60075,9.088668
60076,9.419095
60077,9.549225
60078,9.500938
60079,3.521645
60080,8.231827
60081,11.300112
60082,13.271074
60083,7.6939735
60084,11.624792
60085,13.71158
60086,9.532911
60087,13.213453
60088,8.432634
60089,9.10062
60090,11.304055
60091,10.781528
60092,10.641434
60093,8.693901
60094,4.4437904
60095,8.464164
60096,8.745711
60097,11.426025
60098,12.742686
60099,16.189169
60100,9.736649
60101,3.8954892
60102,19.968443
60103,7.9169426
60104,12.248953
60105,12.965693
60106,21.09204
60107,8.709773
60108,7.0001
60109,6.825415
60110,4.957703
60111,8.798526
60112,14.072287
60113,16.011341
60114,8.291207
60115,4.507379
60116,15.290586
60117,9.009836
60118,9.578028
60119,13.167437
60120,10.858675
60121,4.5844374
60122,15.056643
60123,10.697525
60124,12.083183
60125,9.664185
60126,10.152026
60127,16.931438
60128,13.25394
60129,8.30623
60130,12.530862
60131,10.011261
60132,4.1034703
60133,9.024863
60134,13.41895
60135,14.343553
60136,8.629249
60137,5.3065243
60138,4.2282543
60139,16.902554
60140,11.51927
60141,10.3714695
60142,13.9962845
60143,9.660696
60144,8.828016
60145,4.3615727
60146,6.5679216
60147,12.220288
60148,10.425091
60149,7.6409745
60150,14.471518
60151,6.448556
60152,12.95839
60153,15.408119
60154,11.644104
60155,9.292709
60156,12.829109
60157,4.843272
60158,9.242651
60159,12.308422
60160,17.70498
60161,8.804428
60162,8.611881
60163,17.487646
60164,8.973936
60165,8.71386
60166,9.705955
60167,9.888914
60168,5.2431974
60169,11.3508625
60170,12.372457
60171,4.0188746
60172,13.232168
60173,12.1173525
60174,5.6788816
60175,4.9631386
60176,4.069743
60177,18.537134
60178,3.4333389
60179,8.472841
60180,9.175316
60181,17.546371
60182,4.1489663
60183,9.570848
60184,5.87095
60185,12.259409
60186,15.886489
60187,7.702791
60188,11.78829
60189,12.602793
60190,4.0319486
60191,11.762474
60192,9.818258
60193,9.51145
60194,18.791288
60195,13.7511215
60196,8.476703
60197,11.446955
60198,11.588087
60199,12.856187
60200,11.7823715
60201,13.357977
60202,9.578281
60203,4.9367905
60204,7.950555
60205,12.726041
60206,13.429111
60207,8.757038
60208,9.194654
60209,8.916384
60210,14.89698
60211,17.819433
60212,9.477158
60213,13.345026
60214,14.678723
60215,10.96006
60216,12.575412
60217,15.056062
60218,7.177697
60219,15.299732
60220,7.7927523
60221,10.870567
60222,8.059311
60223,11.779627
60224,10.578729
60225,3.8876135
60226,2.7352364
60227,9.158404
60228,4.134053
60229,5.101677
60230,7.944908
60231,10.189668
60232,3.0293539
60233,7.1323514
60234,14.833803
60235,13.44392
60236,13.111636
60237,14.837629
60238,12.310433
60239,10.585284
60240,6.5443354
60241,8.435254
60242,5.1313524
60243,9.240431
60244,9.156431
60245,17.75946
60246,12.658636
60247,9.352936
60248,16.782705
60249,5.3549023
60250,11.367209
60251,10.355724
60252,8.603221
60253,10.265144
60254,8.728707
60255,10.541874
60256,9.974529
60257,10.05901
60258,5.222803
60259,13.490398
60260,4.0511155
60261,9.8136635
60262,10.571829
60263,26.06756
60264,10.768035
60265,3.7994184
60266,11.308765
60267,11.183893
60268,11.342633
60269,7.2628155
60270,11.019956
60271,9.47802
60272,10.013915
60273,8.835145
60274,5.4222417
60275,16.244505
60276,15.356015
60277,11.651194
60278,3.91462
60279,11.244488
60280,10.338842
60281,8.9667225
60282,4.1721067
60283,8.545719
60284,12.867869
60285,8.612397
60286,9.912056
60287,9.541093
60288,5.2324553
60289,17.131529
60290,10.831383
60291,10.44533
60292,9.727514
60293,14.644439
60294,6.565658
60295,9.096252
60296,10.091616
60297,8.239206
60298,9.261632
60299,15.96782
60300,16.906311
60301,11.418415
60302,9.869226
60303,9.855934
60304,16.640833
60305,11.055973
60306,12.7703285
60307,13.131262
60308,8.214768
60309,7.3399563
60310,9.176741
60311,14.407787
60312,12.351334
60313,7.23747
60314,10.701603
60315,12.32464
60316,9.7826605
60317,9.897785
60318,8.903532
60319,3.551729
60320,14.807637
60321,8.925854
60322,10.422881
60323,3.7029808
60324,16.373295
60325,5.9202285
60326,4.4333286
60327,11.265497
60328,15.102128
60329,11.5154915
60330,21.792738
60331,4.6163635
60332,4.024939
60333,10.926167
60334,9.666439
60335,4.899317
60336,12.832373
60337,8.9805975
60338,11.393892
60339,4.726163
60340,11.017249
60341,5.320201
60342,3.6364145
60343,6.5916567
60344,3.436898
60345,4.870332
60346,8.270118
60347,16.01995
60348,13.017611
60349,11.686516
60350,8.327805
60351,8.887162
60352,6.4701977
60353,10.867403
60354,11.004371
60355,5.9587154
60356,12.595636
60357,6.103675
60358,7.7094903
60359,9.656573
60360,4.2901263
60361,7.3054705
60362,4.4187074
60363,15.711229
60364,13.783383
60365,10.9907875
60366,11.175557
60367,14.910486
60368,4.704861
60369,13.250999
60370,7.2662516
60371,18.128946
60372,9.731905
60373,11.515146
60374,9.452259
60375,12.273815
60376,9.518871
60377,11.35829
60378,11.384047
60379,12.021792
60380,10.53672
60381,4.026648
60382,10.188635
60383,16.00172
60384,6.187105
60385,23.142776
60386,8.98654
60387,18.639982
60388,6.7938523
60389,11.265856
60390,14.979477
60391,13.734259
60392,9.08901
60393,9.401434
60394,10.203438
60395,11.462139
60396,4.001108
60397,19.681305
60398,4.854339
60399,6.6901245
60400,3.7427313
60401,9.225988
60402,4.8311667
60403,11.709785
60404,4.6022058
60405,15.716743
60406,15.42095
60407,11.483975
60408,13.091379
60409,11.54466
60410,10.571247
60411,4.861785
60412,3.6356146
60413,17.47875
60414,5.6898956
60415,7.1241713
60416,12.744959
60417,4.2611437
60418,14.389784
60419,15.542517
60420,10.025301
60421,17.64765
60422,13.517092
60423,14.5959835
60424,7.627157
60425,11.192364
60426,13.208399
60427,12.077243
60428,16.390476
60429,4.943075
60430,4.5842338
60431,10.349303
60432,5.2115335
60433,13.490914
60434,11.918113
60435,13.346852
60436,7.6539736
60437,4.6243057
60438,4.1149673
60439,4.7151923
60440,14.86647
60441,7.8549414
60442,9.361376
60443,7.5380073
60444,7.0646086
60445,9.697784
60446,12.596014
60447,9.24176
60448,16.035185
60449,6.6817846
60450,8.945161
60451,10.005281
60452,4.7738776
60453,9.5299015
60454,7.4396505
60455,5.1746035
60456,12.757131
60457,9.901333
60458,10.507919
60459,14.776773
60460,14.405283
60461,10.262349
60462,12.734313
60463,9.885226
60464,10.237195
60465,6.1957464
60466,12.254798
60467,10.234854
60468,7.8508844
60469,9.55342
60470,3.6665738
60471,5.559899
60472,8.195958
60473,8.929918
60474,12.47587
60475,11.610938
60476,8.884647
60477,4.416406
60478,10.80735
60479,3.7476304
60480,9.09568
60481,10.226644
60482,10.63142
60483,7.978374
60484,11.515818
60485,16.243938
60486,10.728037
60487,8.53293
60488,17.160334
60489,9.344677
60490,7.8012347
60491,15.21829
60492,10.590394
60493,6.6985836
60494,3.842985
60495,3.982646
60496,6.30544
60497,6.428161
60498,10.209075
60499,4.284513
60500,4.528579
60501,14.928752
60502,6.477968
60503,7.98092
60504,9.402335
60505,9.955525
60506,11.817432
60507,11.821928
60508,10.012216
60509,11.329636
60510,13.56293
60511,12.818212
60512,13.591436
60513,7.584855
60514,14.024929
60515,10.4025135
60516,7.2577806
60517,13.1387005
60518,14.626503
60519,9.834404
60520,7.982411
60521,13.033018
60522,5.5584097
60523,4.5700035
60524,4.307857
60525,9.509483
60526,15.783867
60527,15.986031
60528,9.34218
60529,5.5105095
60530,5.5514355
60531,12.852788
60532,11.976442
60533,17.759996
60534,9.481215
60535,10.512719
60536,8.406704
60537,9.420902
60538,7.258521
60539,9.03972
60540,12.634398
60541,11.179696
60542,9.690037
60543,9.278656
60544,11.272292
60545,11.659579
60546,9.225199
60547,17.559626
60548,6.749031
60549,8.638306
60550,13.36916
60551,14.713818
60552,8.952818
60553,11.9440365
60554,5.0303345
60555,8.509537
60556,9.058273
60557,8.993416
60558,4.9412155
60559,11.191769
60560,7.518438
60561,4.1634173
60562,8.2769
60563,3.1965725
60564,5.5757513
60565,8.750009
60566,7.2347755
60567,10.972828
60568,13.497711
60569,8.180354
60570,12.084857
60571,8.713912
60572,16.018396
60573,14.412283
60574,5.6027274
60575,8.49553
60576,13.405535
60577,9.475719
60578,11.390004
60579,10.67633
60580,8.300758
60581,17.05911
60582,9.090243
60583,5.8306937
60584,9.807232
60585,9.745163
60586,7.5887237
60587,15.793892
60588,10.440401
60589,8.938401
60590,8.329745
60591,14.633216
60592,14.442198
60593,2.6594095
60594,11.428518
60595,15.78142
60596,19.215612
60597,4.1175876
60598,9.49324
60599,8.634583
60600,10.15201
60601,11.983302
60602,11.010653
60603,4.143282
60604,12.683247
60605,10.634054
60606,8.256357
60607,12.022275
60608,8.1885605
60609,9.713006
60610,14.739227
60611,9.368471
60612,15.084843
60613,7.8173733
60614,10.682735
60615,11.082527
60616,4.109734
60617,12.296171
60618,15.431822
60619,19.849201
60620,9.287471
60621,10.319111
60622,12.94664
60623,12.196708
60624,11.4244795
60625,10.397304
60626,8.5337925
60627,10.020562
60628,13.118003
60629,9.64209
60630,4.436715
60631,5.3332014
60632,11.3615055
60633,9.511261
60634,4.2101684
60635,12.379284
60636,10.805613
60637,9.460481
60638,10.490612
60639,13.064003
60640,5.051518
60641,12.55561
60642,6.0428305
60643,9.235936
60644,9.39791
60645,8.940577
60646,12.087584
60647,3.3794277
60648,2.4991438
60649,10.014612
60650,8.286332
60651,4.4039445
60652,6.556343
60653,18.114222
60654,8.812803
60655,8.925674
60656,5.10597
60657,10.488119
60658,15.023664
60659,6.274749
60660,13.4390135
60661,8.283526
60662,3.8044467
60663,11.804665
60664,8.347375
60665,2.5222843
60666,10.93667
60667,4.298569
60668,6.4504223
60669,9.822091
60670,12.562419
60671,15.364101
60672,9.30019
60673,15.009697
60674,6.534215
60675,16.024748
60676,15.062822
60677,17.11528
60678,10.027647
60679,3.261783
60680,4.9377203
60681,8.702593
60682,7.8711243
60683,16.188826
60684,9.788061
60685,6.933408
60686,12.711151
60687,8.580711
60688,7.6852746
60689,4.4549656
60690,6.883098
60691,4.896224
60692,10.734833
60693,18.566599
60694,13.684237
60695,7.7311797
60696,9.875227
60697,11.408137
60698,4.2389727
60699,7.1746163
60700,7.4132543
60701,15.345117
60702,9.1401205
60703,13.529848
60704,12.723557
60705,13.291674
60706,3.447077
60707,13.8929405
60708,13.85421
60709,6.8359966
60710,13.439543
60711,15.915758
60712,10.711101
60713,12.888023
60714,16.708925
60715,13.774729
60716,14.63408
60717,10.221031
60718,14.7312565
60719,14.528012
60720,26.430372
60721,9.1813965
60722,13.447082
60723,8.4705105
60724,9.208551
60725,11.706333
60726,10.403086
60727,6.220563
60728,7.535078
60729,12.716548
60730,2.9000087
60731,13.412106
60732,8.975294
60733,11.034472
60734,9.899054
60735,11.218829
60736,9.073417
60737,17.339716
60738,10.204472
60739,12.767204
60740,4.546879
60741,8.127606
60742,4.964958
60743,8.866903
60744,11.854851
60745,17.756327
60746,9.591118
60747,8.472575
60748,12.208278
60749,10.943507
60750,5.858977
60751,4.473439
60752,11.523515
60753,11.621767
60754,4.8686376
60755,7.457972
60756,8.437871
60757,10.514602
60758,5.3716745
60759,4.212952
60760,8.662278
60761,8.079142
60762,9.668047
60763,11.214356
60764,19.929174
60765,8.834982
60766,12.666592
60767,13.083307
60768,9.858906
60769,8.527147
60770,4.04463
60771,6.705688
60772,9.806044
60773,4.625836
60774,4.134689
60775,4.3372498
60776,14.700862
60777,8.335582
60778,15.713537
60779,12.828582
60780,14.317611
60781,9.933905
60782,20.145433
60783,8.193926
60784,14.536781
60785,11.862085
60786,11.7544565
60787,8.350925
60788,9.419419
60789,12.231028
60790,10.333647
60791,9.6907425
60792,5.056225
60793,12.62722
60794,12.165333
60795,7.65396
60796,12.442068
60797,4.81297
60798,18.15893
60799,12.865999
60800,10.934405
60801,20.627829
60802,7.7897363
60803,14.22543
60804,16.345049
60805,6.691135
60806,12.145236
60807,7.3048396
60808,17.895208
60809,8.995798
60810,8.782741
60811,16.682226
60812,4.408589
60813,9.9781475
60814,11.753012
60815,18.123833
60816,10.951999
60817,15.664077
60818,10.500333
60819,8.140212
60820,10.742036
60821,5.360596
60822,8.951606
60823,2.973125
60824,9.327964
